_time,bad_hall_sequence,bridge_pwm_flag,bus_current,bus_current_flag,bus_voltage,bus_voltage_lower_limit_flag,bus_voltage_upper_limit_flag,config_read_error,current_setpoint,dc_bus_overvoltage,desired_velocity,heat_sink_temp_flag,heatsink_temperature,hw_overcurrent,motor_current_flag,motor_temperature,motor_velocity,phase_a_current,phase_b_current,sw_overcurrent,undervoltage_lockout,vehicle_velocity,velocity_flag,watchdog_reset
2023-09-30T23:11:40Z,0.0,0.020408163265306,1.11403465270996,0.0,103.726145426432,0.0,0.0,0.0,0.034509393125773,0.0,-0.6,0.0,26.3041076660156,0.0,0.040816326530612,29.8966369628906,-111.007836341858,0.272655487060547,0.357630848884583,0.0,0.0,-2.67368431389332,0.0,0.0
2023-09-30T23:11:50Z,0.0,0.043478260869565,9.78848830136386,0.0,102.551738392223,0.0,0.0,0.0,0.613151428289712,0.0,-7.08333333333333,0.0,26.3611551920573,0.0,0.630434782608696,30.3204650878906,-131.920015716553,57.8735822041829,59.705410639445,0.0,0.0,-3.17736556529999,0.0,0.0
2023-09-30T23:12:00Z,0.0,0.0,0.0,0.0,103.760201644897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6466369628906,0.0,0.0,30.7745666503906,-75.7962521144322,0.246512889862061,0.371360778808594,0.0,0.0,-1.82559415272304,0.0,0.0
2023-09-30T23:12:10Z,0.0,0.0,6.22151613235474,0.0,103.172798919678,0.0,0.0,0.0,0.631138391063913,0.0,-8.80434782608696,0.0,26.6466369628906,0.0,0.886363636363636,30.9513244628906,-39.0854620252337,52.7131370968289,52.6184580061171,0.0,0.0,-0.941394652639116,0.0,0.0
2023-09-30T23:12:20Z,0.0,0.0,2.06949710845947,0.0,103.725270723042,0.0,0.0,0.0,0.23249938030557,0.0,-7.12765957446809,0.0,26.8185119628906,0.0,0.739130434782609,31.0611877441406,-50.7501496209039,19.8586225509644,19.342531476702,0.0,0.0,-1.22234504752689,0.0,0.0
2023-09-30T23:12:30Z,0.0,0.045454545454546,10.9111531972885,0.0,103.421800136566,0.0,0.0,0.0,0.65850492110666,0.0,-8.96907216494845,0.0,26.9044494628906,0.0,0.840909090909091,31.2379455566406,-52.6866765455766,44.6747436523438,41.7925428662981,0.0,0.0,-1.26898734406991,0.0,0.0
2023-09-30T23:12:40Z,0.0,0.021739130434783,11.4266471862793,0.0,102.416454515959,0.044444444444445,0.0,0.0,0.533290085783228,0.0,-6.23762376237624,0.0,27.0978088378906,0.0,0.543478260869565,31.5030822753906,-129.849645996094,48.2276950836182,48.8615531921387,0.0,0.0,-3.12749972343445,0.0,0.0
2023-09-30T23:12:50Z,0.0,0.108695652173913,23.453561729855,0.0,101.144780053033,0.0,0.0,0.0,0.769015019891238,0.0,-7.67676767676768,0.0,,0.0,0.652173913043478,,-134.982254981995,56.7280424662999,58.515581539699,0.0,0.0,-3.25112131237984,0.0,0.0
2023-09-30T23:13:00Z,0.0,0.041666666666667,9.34416323441726,0.0,103.095780592698,0.0,0.0,0.0,0.437996672447195,0.0,-5.4639175257732,0.0,27.9706115722656,0.0,0.5,32.1576232910156,-72.82453956604,30.913963508606,31.5749504089355,0.0,0.0,-1.75401880741119,0.0,0.0
2023-09-30T23:13:10Z,0.0,0.044444444444445,20.0825264579371,0.0,101.252128199527,0.0,0.0,0.0,0.731164376760266,0.0,-7.29166666666667,0.0,28.4581604003906,0.0,0.666666666666667,31.3478088378906,-172.061036682129,66.8684568405151,67.4387292861938,0.0,0.0,-4.14418396949768,0.0,0.0
2023-09-30T23:13:20Z,0.0,0.0,4.95097041130066,0.0,103.128412246704,0.0,0.0,0.0,0.326460657268763,0.0,-4.5,0.0,28.5880432128906,0.0,0.448979591836735,31.2154846191406,-100.935604095459,10.9022458394369,11.7339448928833,0.0,0.0,-2.43108904361725,0.0,0.0
2023-09-30T23:13:30Z,0.0,0.020408163265306,8.34536552429199,0.0,102.225981521606,0.0,0.0,0.0,0.266499161268725,0.0,-3.63636363636364,0.0,28.7184143066406,0.0,0.346938775510204,31.0943908691406,-144.540092468262,5.8720495223999,6.22924327850342,0.0,0.0,-3.48132701714834,0.0,0.0
2023-09-30T23:13:40Z,0.0,0.0,4.76308979707606,0.0,103.265703537885,0.0,0.0,0.0,0.543292352526458,0.0,-6.49484536082474,0.0,28.8702697753906,0.0,0.666666666666667,31.4811096191406,-26.2472729682922,43.1486904621124,45.3321449756622,0.0,0.0,-0.632179886102676,0.0,0.0
2023-09-30T23:13:50Z,0.0,0.0,1.7377284856943,0.0,103.241556020883,0.0,0.0,0.0,0.176582825437342,0.0,-4.43298969072165,0.0,29.022939046224,0.0,0.523809523809524,31.377431233724,-65.8943037553267,10.2016375541687,10.5798956871033,0.0,0.0,-1.58710033243353,0.0,0.0
2023-09-30T23:14:00Z,0.0,0.045454545454546,13.3630367914836,0.0,102.943459828695,0.0,0.0,0.0,0.697260780880849,0.0,-7.39583333333333,0.0,29.0665588378906,0.0,0.681818181818182,31.5841369628906,-83.4393348693848,41.7418718338013,41.7310785055161,0.0,0.0,-2.00968185067177,0.0,0.0
2023-09-30T23:14:10Z,0.0,0.173913043478261,34.2760034561157,0.0,99.2749542236328,0.043478260869565,0.0,0.0,1.0,0.0,-10.0,0.0,29.4444885253906,0.0,0.782608695652174,32.0427958170573,-169.679515491832,67.1447764805385,68.4260025024414,0.0,0.0,-4.08682374520735,0.0,0.0
2023-09-30T23:14:20Z,0.0,0.042553191489362,6.27793400628226,0.0,102.260708945138,0.0,0.0,0.0,0.190986774405655,0.0,-3.06122448979592,0.0,30.1300354003906,0.0,0.25531914893617,32.309071858724,-114.376352787018,23.2829090356827,23.5492465496063,0.0,0.0,-2.75481693446636,0.0,0.0
2023-09-30T23:14:30Z,0.0,0.061224489795918,26.9015165964762,0.0,100.464697774251,0.020408163265306,0.0,0.0,0.951841323946913,0.0,-9.58333333333333,0.0,30.2252502441406,0.0,0.877551020408163,31.9024963378906,-120.178808848063,66.4791433546278,66.9501393636068,0.0,0.0,-2.89457223812739,0.0,0.0
2023-09-30T23:14:40Z,0.0,0.0,0.671790993731955,0.0,102.980970299762,0.0,0.0,0.0,0.051646487053597,0.0,-1.2,0.0,30.6427307128906,0.0,0.12,31.7023010253906,-73.1244799296061,2.2635817527771,2.42919921875,0.0,0.0,-1.76124294598897,0.0,0.0
2023-09-30T23:14:50Z,0.0,0.042553191489362,6.91239825162021,0.0,102.914999181574,0.0,0.0,0.0,0.50280567848434,0.0,-8.10526315789474,0.0,30.6573791503906,0.0,0.808510638297872,31.4073791503906,-81.0439189564098,28.3210550035749,27.7657002040318,0.0,0.0,-1.95198700644753,0.0,0.0
2023-09-30T23:15:00Z,0.0,0.021739130434783,1.17474035783248,0.0,103.065956115723,0.0,0.0,0.0,0.184782212542504,0.0,-2.2680412371134,0.0,30.7086486816406,0.0,0.217391304347826,30.7525939941406,-135.919740464952,11.6272356987,12.0117137908936,0.0,0.0,-3.27370116445753,0.0,0.0
2023-09-30T23:15:10Z,0.0,0.0,5.67656993865967,0.0,103.092757670085,0.0,0.0,0.0,0.514845723004052,0.0,-6.36363636363636,0.0,30.7042541503906,0.0,0.604166666666667,30.7130432128906,-43.9130721459022,28.6237739835467,27.237017086574,0.0,0.0,-1.05767030899341,0.0,0.0
2023-09-30T23:15:20Z,0.0,0.0,3.11336517333984,0.0,103.082380022321,0.0,0.0,0.0,0.140605623676189,0.0,-4.79166666666667,0.0,30.7635803222656,0.0,0.543478260869565,30.5548400878906,-61.6212329864502,5.87532303550027,6.2678337097168,0.0,0.0,-1.48418102661769,0.0,0.0
2023-09-30T23:15:30Z,0.0,0.023809523809524,16.7846354757037,0.0,102.057245526995,0.0,0.0,0.0,0.819439011712357,0.0,-8.35051546391753,0.0,30.8185119628906,0.0,0.785714285714286,30.7965393066406,-93.6506678263346,65.4141593933105,66.9151268005371,0.0,0.0,-2.25562748644087,0.0,0.0
2023-09-30T23:15:40Z,0.0,0.261904761904762,40.2760168222281,0.0,97.8253889817458,0.023809523809524,0.0,0.0,0.938144329896907,0.0,-9.28571428571429,0.0,31.1495666503906,0.0,0.642857142857143,31.3263244628906,-187.159040178571,67.9590187072754,69.258337020874,0.0,0.0,-4.50782758849008,0.0,0.0
2023-09-30T23:15:50Z,0.0,0.0,2.94187686317845,0.0,102.78606816342,0.0,0.0,0.0,0.206597692963451,0.0,-2.75510204081633,0.0,31.8575744628906,0.0,0.28,31.7027893066406,-58.43662109375,2.40108966827393,2.52421696980794,0.0,0.0,-1.40747790336609,0.0,0.0
2023-09-30T23:16:00Z,0.0,0.068181818181818,17.3941612924848,0.0,100.942414419992,0.0,0.0,0.0,0.711450427770615,0.0,-7.2,0.0,32.0128479003906,0.0,0.681818181818182,31.1385803222656,-136.20458094279,44.2659556070964,45.0811853408814,0.0,0.0,-3.28056168556213,0.0,0.0
2023-09-30T23:16:10Z,0.0,0.021739130434783,3.36709022521973,0.0,102.857587178548,0.043478260869565,0.0,0.0,0.130246769636869,0.0,-1.83673469387755,0.0,32.2794494628906,0.0,0.108695652173913,30.9513244628906,-86.5316963195801,18.5503860201154,18.264386177063,0.0,0.0,-2.08416306972504,0.0,0.0
2023-09-30T23:16:20Z,0.0,0.0,11.1937742233276,0.0,102.527843475342,0.0,0.0,0.0,0.332511462803398,0.0,-4.38775510204082,0.0,32.2355041503906,0.0,0.425531914893617,30.5108947753906,-135.815747578939,29.9271829922994,30.0267623265584,0.0,0.0,-3.27119644482931,0.0,0.0
2023-09-30T23:16:30Z,0.0,0.0,0.48439105367288,0.0,103.077636082967,0.0,0.0,0.0,0.194094880826163,0.0,-2.95918367346939,0.0,32.2794494628906,0.0,0.291666666666667,30.6427307128906,-39.9496907128228,0.206840038299561,0.308430194854736,0.0,0.0,-0.962210118770599,0.0,0.0
2023-09-30T23:16:40Z,0.0,0.021739130434783,5.0896709615534,0.0,102.867243680087,0.021739130434783,0.0,0.0,0.478706690766241,0.0,-9.02173913043478,0.0,,0.0,0.847826086956522,,-48.5394127585671,35.882594426473,38.1465083228217,0.0,0.0,-1.1690982634371,0.0,0.0
2023-09-30T23:16:50Z,0.0,0.0,6.8037596615878,0.0,102.886302601207,0.0,0.0,0.0,0.367842992648799,0.0,-6.27659574468085,0.0,32.2906799316406,0.0,0.630434782608696,30.4449768066406,-67.4069786071777,32.231211344401,33.0536040200127,0.0,0.0,-1.62353386481603,0.0,0.0
2023-09-30T23:17:00Z,0.0,0.0,4.50510978698731,0.0,102.836085796356,0.021739130434783,0.0,0.0,0.308922087228057,0.0,-7.37373737373737,0.0,32.2355041503906,0.0,0.739130434782609,30.6866760253906,-82.4125680923462,26.1795643568039,27.2239774465561,0.0,0.0,-1.98495173454285,0.0,0.0
2023-09-30T23:17:10Z,0.0,0.0,3.34388891855876,0.0,102.86605275472,0.025,0.0,0.0,0.350772428067075,0.0,-7.01030927835052,0.0,32.3019104003906,0.0,0.65,30.9288635253906,-61.0654373168945,30.0250056266785,30.7140827178955,0.0,0.0,-1.4707943711962,0.0,0.0
2023-09-30T23:17:20Z,0.0,0.0,0.46696662902832,0.0,103.126724243164,0.0,0.0,0.0,0.127662655465382,0.0,-4.02061855670103,0.0,32.3463439941406,0.0,0.302325581395349,30.6866760253906,-52.7993488311768,10.9613894820213,12.3816372156143,0.0,0.0,-1.27170117199421,0.093023255813954,0.0
2023-09-30T23:17:30Z,0.0,0.0,2.35800743103027,0.0,103.024423871722,0.0,0.0,0.0,0.372779892516487,0.0,-5.41176470588235,0.0,32.2351786295573,0.0,0.578947368421053,30.4376525878906,-3.38219427435022,34.2181452645196,40.617269621955,0.0,0.0,-0.081461993487258,0.052631578947369,0.0
2023-09-30T23:17:40Z,0.0,0.0,0.0,0.0,103.25128004286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2794494628906,0.0,0.0,29.7433166503906,0.186519946370806,0.241882460457938,0.325257437569754,0.0,0.0,0.004492434539965,0.0,0.0
2023-09-30T23:17:50Z,0.0,0.0,0.0,0.0,103.297792222765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0724182128906,0.0,0.0,29.1969299316406,0.0,0.236824580601283,0.305865492139544,0.0,0.0,0.0,0.0,0.0
2023-09-30T23:18:00Z,0.0,0.02,3.56176018752158,0.0,103.061044311523,0.0,0.0,0.0,0.485791280688836,0.0,-6.58227848101266,0.0,31.8861737932478,0.0,0.56,28.985364641462,-11.6004214882851,48.1691776275635,43.9939942359924,0.0,0.0,-0.279402485117316,0.0,0.0
2023-09-30T23:18:10Z,0.0,0.0,0.961079597473144,0.0,103.242630004883,0.0,0.0,0.0,0.238756196635465,0.0,-4.8,0.0,31.924306233724,0.0,0.465116279069767,28.710927327474,-10.1350458017909,10.1028709972606,11.0566519568948,0.0,0.0,-0.244108111454317,0.0,0.0
2023-09-30T23:18:20Z,0.0,0.0,0.0,0.0,103.319407145182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.9908752441406,0.0,0.0,28.5231018066406,0.0,0.235806571112739,0.357161627875434,0.0,0.0,0.0,0.0,0.0
